Clustername 1	Clustername 2	Raw distance	Squared similarity	Jaccard index	DSS index	Adjacency index	raw DSS non-anchor	raw DSS anchor	Non-anchor domains	Anchor domains	Combined group	Shared group
c03110_NODE_31...region001	c08219_NODE_82...region001	0.02036496438086033	0.9596847891807556	1.0	0.985401451587677	0.0	0.014598540030419827	0.0	1	0	sactipeptide - sactipeptide	sactipeptide
c00434_NODE_43...region001	c02578_NODE_25...region001	0.04757046326994896	0.907122015953064	1.0	0.9329993724822998	1.0	0.06700064986944199	0.0	6	0	sactipeptide - sactipeptide	sactipeptide
GL383492.1.region001	GL383714.1.region001	0.0009034090908244252	0.9981939792633057	1.0	0.9987276196479797	1.0	0.0012724071275442839	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c01571_NODE_15...region001	c02059_NODE_20...region001	0.009999999776482582	0.9800999760627747	1.0	1.0	0.0	0.0	0.0	1	0	bacteriocin - bacteriocin	bacteriocin
c01240_NODE_12...region001	c04338_NODE_43...region001	0.22849324345588684	0.5952226519584656	1.0	0.6781785488128662	1.0	0.3218214809894562	0.0	3	0	bacteriocin - sactipeptide	
c02094_NODE_20...region001	c04198_NODE_41...region001	0.039182644337415695	0.9231699705123901	1.0	0.9448131918907166	1.0	0.05518682301044464	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
GL383688.1.region002	GL384581.1.region001	0.02709210477769375	0.9465497732162476	1.0	0.9618421196937561	1.0	0.03815789520740509	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
AL645882.2.region016	CP009124.1.region011	0.0011948555475100875	0.9976117014884949	1.0	0.9983171224594116	1.0	0.0016828951193019748	0.0	7	0	bacteriocin - bacteriocin	bacteriocin
c00563_NODE_56...region001	c01293_NODE_12...region001	0.18806546926498413	0.6592376828193665	1.0	0.7351190447807312	1.0	0.2648809552192688	0.0	6	0	sactipeptide - sactipeptide	sactipeptide
c03825_NODE_38...region001	c03849_NODE_38...region001	0.009999999776482582	0.9800999760627747	1.0	1.0	0.0	0.0	0.0	1	0	bacteriocin - bacteriocin	bacteriocin
GL383596.1.region001	GL384524.1.region001	0.0037247114814817905	0.9925644397735596	1.0	0.9947539567947388	1.0	0.005246072541922331	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c09481_NODE_94...region001	c09831_NODE_98...region001	8.673617379884035e-18	1.0	1.0	1.0	1.0	0.0	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
c02858_NODE_28...region001	c09491_NODE_94...region001	0.009999999776482582	0.9800999760627747	1.0	1.0	0.0	0.0	0.0	1	0	bacteriocin - bacteriocin	bacteriocin
BGC0000480.1	BGC0000483.1	0.2982989549636841	0.4923843443393707	0.75	0.6869028806686401	0.4000000059604645	0.3317485451698303	0.2571428716182709	3	1	bacteriocin.cyanobactin - bacteriocin.cyanobactin	bacteriocin.cyanobactin
GL383162.1.region001	GL384167.1.region001	0.002344155916944146	0.9953171610832214	1.0	0.9966983795166016	1.0	0.0033016279339790344	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
GL383492.1.region001	GL384452.1.region001	0.028219088912010193	0.9443581104278564	1.0	0.9602547883987427	1.0	0.03974519670009613	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c02582_NODE_25...region001	c02602_NODE_26...region001	0.009999999776482582	0.9800999760627747	1.0	1.0	0.0	0.0	0.0	1	0	bacteriocin - bacteriocin	bacteriocin
c00745_NODE_74...region001	c02830_NODE_28...region001	0.003858695738017559	0.9922974705696106	1.0	0.9945651888847351	1.0	0.005434782709926367	0.0	4	0	bacteriocin - bacteriocin	bacteriocin
c00573_NODE_57...region001	c02428_NODE_24...region001	0.2430187612771988	0.5730205774307251	1.0	0.6577200293540955	1.0	0.34227994084358215	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
c02134_NODE_21...region001	c06819_NODE_68...region001	0.15000000596046448	0.7225000262260437	0.5	1.0	0.0	0.0	0.0	1	0	bacteriocin - bacteriocin	bacteriocin
c03362_NODE_33...region001	c04183_NODE_41...region001	8.673617379884035e-18	1.0	1.0	1.0	1.0	0.0	0.0	2	0	bacteriocin - bacteriocin	bacteriocin
GL383596.1.region001	GL383727.1.region002	0.0037247114814817905	0.9925644397735596	1.0	0.9947539567947388	1.0	0.005246072541922331	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c03586_NODE_35...region001	c06819_NODE_68...region001	8.673617379884035e-18	1.0	1.0	1.0	1.0	0.0	0.0	2	0	bacteriocin - bacteriocin	bacteriocin
c01272_NODE_12...region001	c01299_NODE_12...region001	0.21884331107139587	0.6102057695388794	0.800000011920929	0.7741643190383911	0.75	0.2489774525165558	0.15641026198863983	3	1	lanthipeptide - sactipeptide	
GL383162.1.region001	GL384524.1.region001	0.0025303931906819344	0.9949456453323364	1.0	0.9964360594749451	1.0	0.0035639340057969093	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c01280_NODE_12...region001	c02428_NODE_24...region001	0.0991746038198471	0.8114864230155945	1.0	0.8603174686431885	1.0	0.13968254625797272	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
c03455_NODE_34...region001	c03954_NODE_39...region001	0.15000000596046448	0.7225000262260437	0.5	1.0	0.0	0.0	0.0	1	0	bacteriocin - bacteriocin	bacteriocin
c02059_NODE_20...region001	c03192_NODE_31...region001	0.15000000596046448	0.7225000262260437	0.5	1.0	0.0	0.0	0.0	1	0	bacteriocin - bacteriocin	bacteriocin
c00420_NODE_42...region001	c00604_NODE_60...region001	0.2669999897480011	0.537289023399353	0.5714285969734192	0.800000011920929	0.5	0.20000000298023224	0.0	5	0	sactipeptide - sactipeptide	sactipeptide
c00230_NODE_23...region001	c00726_NODE_72...region001	0.056761518120765686	0.88969886302948	1.0	0.9200541973114014	1.0	0.15989160537719727	0.0	1	1	lanthipeptide - lanthipeptide	lanthipeptide
AZXC01000010.1.region001	KB846724.1.region003	0.045700494199991226	0.9106875658035278	0.9807692170143127	0.9438985586166382	0.9516128897666931	0.05889630690217018	0.022003768011927605	61	5	hglE-KS.lanthipeptide.T1PKS - hglE-KS.lanthipeptide.T1PKS	hglE-KS.lanthipeptide.T1PKS
c01807_NODE_18...region001	c01809_NODE_18...region001	0.10720833390951157	0.797076940536499	0.6666666865348816	0.987500011920929	0.5	0.012500000186264515	0.0	2	0	bacteriocin - sactipeptide	
c02837_NODE_28...region001	c04039_NODE_40...region001	0.13907510042190552	0.7411916851997375	1.0	0.8041195869445801	1.0	0.15570934116840363	0.2360514998435974	1	1	lanthipeptide - lanthipeptide	lanthipeptide
GL383759.1.region001	GL383785.1.region001	8.673617379884035e-18	1.0	1.0	1.0	1.0	0.0	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c00924_NODE_92...region001	c04064_NODE_40...region001	0.10129166394472122	0.8076766729354858	0.6666666865348816	0.9958333373069763	0.5	0.004166666883975267	0.0	2	0	sactipeptide - sactipeptide	sactipeptide
c01280_NODE_12...region001	c04338_NODE_43...region001	0.22849324345588684	0.5952226519584656	1.0	0.6781785488128662	1.0	0.3218214809894562	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
c01571_NODE_15...region001	c03825_NODE_38...region001	0.009999999776482582	0.9800999760627747	1.0	1.0	0.0	0.0	0.0	1	0	bacteriocin - bacteriocin	bacteriocin
c01947_NODE_19...region001	c02563_NODE_25...region001	0.13289085030555725	0.7518782615661621	0.6666666865348816	0.9513274431228638	0.5	0.048672568053007126	0.0	2	0	sactipeptide - sactipeptide	sactipeptide
c00211_NODE_21...region001	c00559_NODE_55...region001	0.2127070426940918	0.6198301911354065	0.7142857313156128	0.8191248774528503	0.5714285969734192	0.18087512254714966	0.0	6	0	bacteriocin - lanthipeptide	
c03894_NODE_38...region001	c04161_NODE_41...region001	0.22353866696357727	0.6028922200202942	0.75	0.7943117022514343	0.25	0.2056882679462433	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
c01067_NODE_10...region001	c01092_NODE_10...region001	0.2991487979888916	0.49119240045547485	0.6000000238418579	0.7434523701667786	0.5	0.25654762983322144	0.0	4	0	lanthipeptide - sactipeptide	
c00573_NODE_57...region001	c01916_NODE_19...region001	0.28228166699409485	0.5151196122169495	0.75	0.7057065367698669	0.6666666865348816	0.29429343342781067	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
GL383785.1.region001	GL384611.1.region002	0.0016269840998575091	0.996748685836792	1.0	0.9977084994316101	1.0	0.0022915268782526255	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c02067_NODE_20...region001	c06819_NODE_68...region001	0.15000000596046448	0.7225000262260437	0.5	1.0	0.0	0.0	0.0	1	0	bacteriocin - bacteriocin	bacteriocin
AP009552.1.region012	JXYX01000001.1.region001	0.22831156849861145	0.595503032207489	0.8108108043670654	0.7583650350570679	0.6222222447395325	0.24156494438648224	0.24185810983181	51	16	NRPS.microviridin - NRPS.microviridin	NRPS.microviridin
c01111_NODE_11...region001	c04198_NODE_41...region001	0.11372566223144531	0.7854822278022766	1.0	0.8398230075836182	1.0	0.16017699241638184	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
c01096_NODE_10...region001	c01543_NODE_15...region001	0.2875143587589264	0.507635772228241	0.5	0.8006840348243713	0.4000000059604645	0.19931599497795105	0.0	3	0	bacteriocin - bacteriocin	bacteriocin
c00146_NODE_14...region001	c00272_NODE_27...region001	0.2827494442462921	0.514448344707489	0.800000011920929	0.6837644577026367	0.7777777910232544	0.3331482410430908	0.16402116417884827	9	1	bacteriocin - bacteriocin	bacteriocin
c02613_NODE_26...region001	c05430_NODE_54...region001	0.20233511924743652	0.6362692713737488	1.0	0.7150209546089172	1.0	0.28497904539108276	0.0	2	0	sactipeptide - sactipeptide	sactipeptide
c01333_NODE_13...region001	c01707_NODE_17...region001	0.22694268822669983	0.5976176261901855	1.0	0.6803624033927917	1.0	0.31963759660720825	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
c00509_NODE_50...region001	c07256_NODE_72...region001	0.23762984573841095	0.5812082290649414	1.0	0.6653100848197937	1.0	0.3346899151802063	0.0	2	0	sactipeptide - sactipeptide	sactipeptide
c01793_NODE_17...region001	c02094_NODE_20...region001	0.2255573570728302	0.599761426448822	1.0	0.6823135614395142	1.0	0.31768640875816345	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
c00294_NODE_29...region001	c00562_NODE_56...region001	0.0005378787755034864	0.9989245533943176	1.0	0.9992424249649048	1.0	0.0	0.0060606058686971664	7	1	lanthipeptide - lanthipeptide	lanthipeptide
c01345_NODE_13...region001	c01636_NODE_16...region001	0.10268945246934891	0.8051662445068359	0.75	0.9586533308029175	0.6666666865348816	0.04134664684534073	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
GL383459.1.region001	GL383596.1.region001	0.004448286257684231	0.9911231994628906	1.0	0.9937348365783691	1.0	0.0062651922926306725	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c01389_NODE_13...region001	c04198_NODE_41...region001	0.27874115109443665	0.520214319229126	0.75	0.7106932401657104	0.6666666865348816	0.28930678963661194	0.0	4	0	sactipeptide - sactipeptide	sactipeptide
c00573_NODE_57...region001	c02094_NODE_20...region001	0.2082103192806244	0.6269308924674988	1.0	0.7067460417747498	1.0	0.29325395822525024	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
GL383364.1.region001	GL383972.1.region001	0.02718411013484001	0.9463707804679871	1.0	0.9617125391960144	1.0	0.03828747943043709	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c00708_NODE_70...region001	c00757_NODE_75...region001	0.21098372340202332	0.6225466728210449	0.75	0.8061262369155884	0.6666666865348816	0.008333333767950535	0.5649546980857849	2	1	lanthipeptide - lanthipeptide	lanthipeptide
c00797_NODE_79...region001	c02881_NODE_28...region001	0.26492610573768616	0.54033362865448	1.0	0.6268646717071533	1.0	0.06925208121538162	0.6770186424255371	1	1	lanthipeptide - lanthipeptide	lanthipeptide
c01240_NODE_12...region001	c01389_NODE_13...region001	0.07953174412250519	0.8472617864608765	0.75	0.9912698268890381	0.6666666865348816	0.008730159141123295	0.0	3	0	bacteriocin - sactipeptide	
GL383446.1.region001	GL383923.1.region002	0.0010338345309719443	0.9979333877563477	1.0	0.998543918132782	1.0	0.0014561050338670611	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c01944_NODE_19...region001	c04223_NODE_42...region001	0.014551281929016113	0.97110915184021	1.0	0.9935897588729858	0.0	0.006410256493836641	0.0	1	0	lanthipeptide - lanthipeptide	lanthipeptide
GL383821.1.region002	GL384252.1.region001	0.01133558340370655	0.9774573445320129	1.0	0.9840344190597534	1.0	0.01596561074256897	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c01282_NODE_12...region001	c01748_NODE_17...region001	0.02469565160572529	0.9512185454368591	1.0	0.9652174115180969	1.0	0.03478260710835457	0.0	5	0	bacteriocin - bacteriocin	bacteriocin
KI928192.1.region001	VILC01000053.1.region001	0.05190232768654823	0.8988891839981079	0.8695651888847351	0.9801743030548096	0.8695651888847351	0.02065671980381012	0.0032051282469183207	20	1	LAP.thiopeptide - LAP.thiopeptide	LAP.thiopeptide
c00368_NODE_36...region001	c00395_NODE_39...region001	0.16816376149654388	0.6919515132904053	1.0	0.7666707634925842	0.75	0.23332925140857697	0.0	9	0	bacteriocin - bacteriocin	bacteriocin
c01947_NODE_19...region001	c01962_NODE_19...region001	0.11938053369522095	0.7754906415939331	1.0	0.8318583965301514	1.0	0.16814158856868744	0.0	2	0	sactipeptide - sactipeptide	sactipeptide
GL383446.1.region001	GL383492.1.region001	8.673617379884035e-18	1.0	1.0	1.0	1.0	0.0	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c02109_NODE_21...region001	c04198_NODE_41...region001	0.22934523224830627	0.5939087867736816	0.6666666865348816	0.8154761791229248	0.5	0.184523805975914	0.0	2	0	sactipeptide - sactipeptide	sactipeptide
c01657_NODE_16...region001	c01688_NODE_16...region001	0.08861185610294342	0.8306283354759216	0.800000011920929	0.9575889110565186	0.75	0.042411066591739655	0.0	4	0	bacteriocin - bacteriocin	bacteriocin
GL383502.1.region002	GL384260.1.region001	0.02709210477769375	0.9465497732162476	1.0	0.9618421196937561	1.0	0.03815789520740509	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
AUKP01000015.1.region001	AZWZ01000024.1.region001	0.10744161158800125	0.7966604828834534	0.8999999761581421	0.8923357725143433	0.699999988079071	0.10766424238681793	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c01066_NODE_10...region001	c05364_NODE_53...region001	0.07897615432739258	0.848284900188446	1.0	0.8887659907341003	1.0	0.11123402416706085	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
c01307_NODE_13...region001	c04602_NODE_46...region001	0.18915297091007233	0.6574729084968567	1.0	0.733587384223938	1.0	0.2664126455783844	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
c01383_NODE_13...region001	c03831_NODE_38...region001	0.009999999776482582	0.9800999760627747	1.0	1.0	0.0	0.0	0.0	1	0	bacteriocin - bacteriocin	bacteriocin
c07204_NODE_72...region001	c07256_NODE_72...region001	0.2605397403240204	0.5468015074729919	1.0	0.6330426335334778	1.0	0.3669573664665222	0.0	2	0	sactipeptide - sactipeptide	sactipeptide
c01876_NODE_18...region001	c03673_NODE_36...region001	0.11865539848804474	0.7767683267593384	1.0	0.8328797221183777	1.0	0.16712027788162231	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
c00420_NODE_42...region001	c00928_NODE_92...region001	0.2679879367351532	0.5358416438102722	0.800000011920929	0.7049465775489807	0.75	0.2950534522533417	0.0	5	0	sactipeptide - sactipeptide	sactipeptide
c01066_NODE_10...region001	c02428_NODE_24...region001	0.11051426082849503	0.7911849021911621	1.0	0.8443461060523987	1.0	0.15565387904644012	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
AFUM01000003.1.region001	GL383785.1.region001	8.673617379884035e-18	1.0	1.0	1.0	1.0	0.0	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c01111_NODE_11...region001	c01240_NODE_12...region001	0.12395329028367996	0.7674578428268433	1.0	0.8254178762435913	1.0	0.1745821088552475	0.0	3	0	bacteriocin - sactipeptide	
c01247_NODE_12...region001	c03827_NODE_38...region001	0.009999999776482582	0.9800999760627747	1.0	1.0	0.0	0.0	0.0	1	0	bacteriocin - bacteriocin	bacteriocin
c02564_NODE_25...region001	c11422_NODE_11...region001	0.2714190185070038	0.5308302640914917	1.0	0.6177197098731995	1.0	0.38228029012680054	0.0	2	0	sactipeptide - sactipeptide	sactipeptide
GL383714.1.region001	GL383727.1.region002	8.673617379884035e-18	1.0	1.0	1.0	1.0	0.0	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
AZWL01000020.1.region001	KB897621.1.region002	0.25875386595726013	0.5494458079338074	0.8888888955116272	0.682506263256073	0.7777777910232544	0.317493736743927	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c03455_NODE_34...region001	c05890_NODE_58...region001	0.15000000596046448	0.7225000262260437	0.5	1.0	0.0	0.0	0.0	1	0	bacteriocin - bacteriocin	bacteriocin
GL383735.1.region002	GL384508.1.region001	0.001533834612928331	0.996934711933136	1.0	0.9978396892547607	1.0	0.0021603303030133247	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c01345_NODE_13...region001	c04211_NODE_42...region001	0.019460132345557213	0.9614584445953369	1.0	0.9725913405418396	1.0	0.02740863710641861	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
c03586_NODE_35...region001	c04183_NODE_41...region001	8.673617379884035e-18	1.0	1.0	1.0	1.0	0.0	0.0	2	0	bacteriocin - bacteriocin	bacteriocin
c01940_NODE_19...region001	c06520_NODE_65...region001	0.28388479351997375	0.5128209590911865	0.6666666865348816	0.7386599183082581	0.5	0.26134008169174194	0.0	2	0	sactipeptide - sactipeptide	sactipeptide
c02959_NODE_29...region001	c06222_NODE_62...region001	0.1700982302427292	0.6887369155883789	1.0	0.7604250311851501	1.0	0.23957498371601105	0.0	2	0	sactipeptide - sactipeptide	sactipeptide
c01871_NODE_18...region001	c04294_NODE_42...region001	0.2576744258403778	0.5510472655296326	1.0	0.6511628031730652	0.0	0.3488371968269348	0.0	1	0	sactipeptide - sactipeptide	sactipeptide
c00681_NODE_68...region001	c01040_NODE_10...region001	0.1430952399969101	0.7342857718467712	0.8571428656578064	0.8571428656578064	0.8333333134651184	0.1428571492433548	0.0	7	0	bacteriocin - bacteriocin	bacteriocin
GL383735.1.region002	GL383759.1.region001	0.0005000000237487257	0.9990002512931824	1.0	0.9992957711219788	1.0	0.0007042253273539245	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
GL383245.1.region002	GL383821.1.region002	0.011835583485662937	0.9764689207077026	1.0	0.9833301901817322	1.0	0.01666983589529991	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
GL383325.1.region002	GL383701.1.region001	0.004448286257684231	0.9911231994628906	1.0	0.9937348365783691	1.0	0.0062651922926306725	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c02853_NODE_28...region001	c04064_NODE_40...region001	0.10147492587566376	0.807347297668457	0.6666666865348816	0.9955752491950989	0.5	0.0044247787445783615	0.0	2	0	sactipeptide - sactipeptide	sactipeptide
GL383325.1.region002	GL384198.1.region001	0.008008130826056004	0.9840478897094727	1.0	0.9887209534645081	1.0	0.011279057711362839	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c00867_NODE_86...region001	c01282_NODE_12...region001	0.13130441308021545	0.7546319961547852	1.0	0.8178811073303223	0.800000011920929	0.18211890757083893	0.0	6	0	bacteriocin - bacteriocin	bacteriocin
c00884_NODE_88...region001	c01137_NODE_11...region001	0.26536238193511963	0.5396924614906311	0.75	0.7295365333557129	0.6666666865348816	0.3430195748806	0.05279503017663956	3	1	lanthipeptide - lanthipeptide	lanthipeptide
GL383465.1.region002	GL383714.1.region001	0.00040340909617953	0.9991933703422546	1.0	0.9994317889213562	1.0	0.0005681818001903594	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c00924_NODE_92...region001	c06222_NODE_62...region001	0.1459215134382248	0.7294500470161438	1.0	0.7944767475128174	1.0	0.20552325248718262	0.0	2	0	sactipeptide - sactipeptide	sactipeptide
c00990_NODE_99...region001	c01619_NODE_16...region001	0.2101825326681137	0.6238116025924683	1.0	0.7039682269096375	1.0	0.29603174328804016	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
GL383480.1.region001	GL384259.1.region001	8.673617379884035e-18	1.0	1.0	1.0	1.0	0.0	0.0	8	1	LAP - LAP	LAP
c00395_NODE_39...region001	c00921_NODE_92...region001	0.2908030152320862	0.5029603838920593	0.7142857313156128	0.7077891826629639	0.6666666865348816	0.29221081733703613	0.0	7	0	bacteriocin - bacteriocin	bacteriocin
c00924_NODE_92...region001	c01376_NODE_13...region001	0.10129166394472122	0.8076766729354858	0.6666666865348816	0.9958333373069763	0.5	0.004166666883975267	0.0	2	0	sactipeptide - sactipeptide	sactipeptide
c00657_NODE_65...region001	c00921_NODE_92...region001	0.0021690765861421824	0.9956665635108948	1.0	0.9969449639320374	1.0	0.0030550372321158648	0.0	5	0	bacteriocin - sactipeptide	
c00517_NODE_51...region001	c00659_NODE_65...region001	0.28771427273750305	0.5073509216308594	0.5	0.800000011920929	0.4285714328289032	0.20000000298023224	0.0	5	0	bacteriocin - bacteriocin	bacteriocin
GL383125.1.region001	GL384198.1.region001	0.0116495992988348	0.9768365025520325	1.0	0.9835920929908752	1.0	0.016407886520028114	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c01066_NODE_10...region001	c03510_NODE_35...region001	0.1287703961133957	0.7590410113334656	1.0	0.8186332583427429	1.0	0.18136677145957947	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
c00921_NODE_92...region001	c01282_NODE_12...region001	0.0011093750363215804	0.9977824687957764	1.0	0.9984375238418579	1.0	0.0015625000232830644	0.0	5	0	bacteriocin - bacteriocin	bacteriocin
GL383125.1.region001	GL383701.1.region001	0.0032539681997150183	0.993502676486969	1.0	0.9954169392585754	1.0	0.004583053756505251	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
GL383621.1.region001	GL384611.1.region002	0.0016269840998575091	0.996748685836792	1.0	0.9977084994316101	1.0	0.0022915268782526255	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c00559_NODE_55...region001	c01126_NODE_11...region001	0.2225123643875122	0.6044870018959045	0.8571428656578064	0.7469644546508789	0.7142857313156128	0.2530355155467987	0.0	8	0	bacteriocin - bacteriocin	bacteriocin
c01990_NODE_19...region001	c04602_NODE_46...region001	0.2218916118144989	0.6054526567459106	1.0	0.687476634979248	1.0	0.31252339482307434	0.0	3	0	lanthipeptide - sactipeptide	
c04039_NODE_40...region001	c04465_NODE_44...region001	0.1783672720193863	0.6750803589820862	1.0	0.7487785220146179	1.0	0.15570934116840363	0.3467336595058441	1	1	lanthipeptide - lanthipeptide	lanthipeptide
c01111_NODE_11...region001	c01280_NODE_12...region001	0.12395329028367996	0.7674578428268433	1.0	0.8254178762435913	1.0	0.1745821088552475	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
c00726_NODE_72...region001	c01290_NODE_12...region001	0.056761518120765686	0.88969886302948	1.0	0.9200541973114014	1.0	0.15989160537719727	0.0	1	1	lanthipeptide - lanthipeptide	lanthipeptide
c01728_NODE_17...region001	c02733_NODE_27...region001	0.10150297731161118	0.807296872138977	0.6666666865348816	0.9955357313156128	0.5	0.004464285913854837	0.0	2	0	sactipeptide - sactipeptide	sactipeptide
GL384259.1.region001	GL384551.1.region001	0.0009739369270391762	0.9980530738830566	1.0	0.9986282587051392	1.0	0.0015432098880410194	0.0	8	1	LAP - LAP	LAP
c00924_NODE_92...region001	c01244_NODE_12...region001	0.24978572130203247	0.5628214478492737	0.5	0.8547618985176086	0.3333333432674408	0.14523810148239136	0.0	2	0	sactipeptide - sactipeptide	sactipeptide
BGC0000618.1	JH809541.1.region001	0.25	0.5625	0.1428571492433548	1.0	0.0	0.0	0.0	1	0	bacteriocin - bacteriocin	bacteriocin
JH810984.1.region001	JH811849.1.region001	0.09341392666101456	0.8218982815742493	0.9090909361839294	0.908123791217804	0.7272727489471436	0.09187620878219604	0.0	11	0	bacteriocin - bacteriocin	bacteriocin
GL383162.1.region001	GL383701.1.region001	0.0032539681997150183	0.993502676486969	1.0	0.9954169392585754	1.0	0.004583053756505251	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
GL383492.1.region001	GL384252.1.region001	8.673617379884035e-18	1.0	1.0	1.0	1.0	0.0	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c00981_NODE_98...region001	c02830_NODE_28...region001	0.21954770386219025	0.6091057658195496	0.800000011920929	0.7731722593307495	0.75	0.22682775557041168	0.0	5	0	bacteriocin - bacteriocin	bacteriocin
c01807_NODE_18...region001	c02959_NODE_29...region001	0.12596996128559113	0.7639285326004028	1.0	0.8225775361061096	1.0	0.17742247879505157	0.0	2	0	bacteriocin - sactipeptide	
c01962_NODE_19...region001	c04064_NODE_40...region001	0.2145722657442093	0.6168966889381409	0.6666666865348816	0.8362832069396973	0.5	0.16371680796146393	0.0	2	0	sactipeptide - sactipeptide	sactipeptide
c00410_NODE_41...region001	c00673_NODE_67...region001	8.673617379884035e-18	1.0	1.0	1.0	1.0	0.0	0.0	10	0	lanthipeptide - lanthipeptide	lanthipeptide
c01376_NODE_13...region001	c01809_NODE_18...region001	0.12948599457740784	0.7577946186065674	1.0	0.8176253437995911	1.0	0.18237462639808655	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
c02067_NODE_20...region001	c05048_NODE_50...region001	0.009999999776482582	0.9800999760627747	1.0	1.0	0.0	0.0	0.0	1	0	bacteriocin - bacteriocin	bacteriocin
BGC0001505.1	CP043056.1.region003	0.28619715571403503	0.5095145106315613	0.15000000596046448	0.9455888271331787	0.043478261679410934	0.05441119894385338	0.0	4	0	cyanobactin - cyanobactin	cyanobactin
c02094_NODE_20...region001	c04064_NODE_40...region001	0.07946484535932541	0.8473849892616272	1.0	0.8880776762962341	1.0	0.11192232370376587	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
GL383596.1.region001	GL384508.1.region001	0.0038551369216293097	0.9923045635223389	1.0	0.994570255279541	1.0	0.005429770331829786	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
GL383162.1.region001	GL384198.1.region001	0.0116495992988348	0.9768365025520325	1.0	0.9835920929908752	1.0	0.016407886520028114	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c02837_NODE_28...region001	c04437_NODE_44...region001	0.20710179209709167	0.6286875605583191	1.0	0.7083073258399963	1.0	0.03952569141983986	0.5438596606254578	1	1	lanthipeptide - lanthipeptide	lanthipeptide
c03825_NODE_38...region001	c06965_NODE_69...region001	0.009999999776482582	0.9800999760627747	1.0	1.0	0.0	0.0	0.0	1	0	bacteriocin - bacteriocin	bacteriocin
c01389_NODE_13...region001	c01656_NODE_16...region001	0.25083333253860474	0.5612506866455078	0.75	0.75	0.6666666865348816	0.25	0.0	4	0	sactipeptide - sactipeptide	sactipeptide
c01199_NODE_11...region001	c01613_NODE_16...region001	0.03605499863624573	0.9291899800300598	1.0	0.9492183327674866	1.0	0.008333333767950535	0.13567839562892914	2	1	lanthipeptide - lanthipeptide	lanthipeptide
c03402_NODE_34...region001	c04602_NODE_46...region001	0.09833333641290665	0.8130027651786804	0.6666666865348816	1.0	0.5	0.0	0.0	2	0	sactipeptide - sactipeptide	sactipeptide
c01809_NODE_18...region001	c03673_NODE_36...region001	0.23831874132156372	0.5801583528518677	1.0	0.6643398404121399	1.0	0.3356601893901825	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
