	NCBI_ID	Database	BioSample	LCMS_file	Genome_label	Method	New_NCBI_ID	Downloaded
984	04_NF_x40_HMP1651v01	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_1088_RA7_01_22277.mzXML	04_NF_x40_HMP1651v01	genome	NaN	no
985	ASM18668v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_146_RE7_01_22987.mzXML	ASM18668v1	genome	NaN	no
986	ASM36486v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_147_RE3_01_22571.mzXML	ASM36486v1	genome	NaN	no
987	ASM36486v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_147_RE10_01_22238.mzXML	ASM36486v1	genome	NaN	no
988	ASM16015v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_200_RF3_01_22584.mzXML	ASM16015v1	genome	NaN	no
989	ASM16015v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_200_RF9_01_22250.mzXML	ASM16015v1	genome	NaN	no
990	ASM16015v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_200_RF3_01_22996.mzXML	ASM16015v1	genome	NaN	no
991	ASM15927v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_202_RA9_01_22525.mzXML	ASM15927v1	genome	NaN	no
992	ASM15927v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_202_RA9_01_22185.mzXML	ASM15927v1	genome	NaN	no
993	ASM15927v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_202_RA10_01_22938.mzXML	ASM15927v1	genome	NaN	no
994	ASM15967v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_204_RF8_01_22589.mzXML	ASM15967v1	genome	NaN	no
995	ASM15967v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_204_RG2_01_22256.mzXML	ASM15967v1	genome	NaN	no
996	ASM15967v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_204_RF8_01_23002.mzXML	ASM15967v1	genome	NaN	no
997	ASM18827v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_275_RF7_01_22834.mzXML	ASM18827v1	genome	NaN	no
998	ASM18827v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_275_BE5_01_22913.mzXML	ASM18827v1	genome	NaN	no
999	ASM18827v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_275_BF2_01_22738.mzXML	ASM18827v1	genome	NaN	no
1000	ASM15925v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_201_RA8_01_22524.mzXML	ASM15925v1	genome	NaN	no
1001	ASM15925v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_201_RA8_01_22184.mzXML	ASM15925v1	genome	NaN	no
1002	ASM14652v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_272_RC3_01_22545.mzXML	ASM14652v1	genome	NaN	no
1003	ASM14652v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_272_RC5_01_22207.mzXML	ASM14652v1	genome	NaN	no
1004	ASM14652v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_272_RC4_01_22958.mzXML	ASM14652v1	genome	NaN	no
1008	ASM19559v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_468_RE8_01_22576.mzXML	ASM19559v1	genome	NaN	no
1009	ASM19559v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_468_RF3_01_22244.mzXML	ASM19559v1	genome	NaN	no
1010	ASM19559v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_468_RE8_01_22988.mzXML	ASM19559v1	genome	NaN	no
1018	ASM16341v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_94_RE6_01_22574.mzXML	ASM16341v1	genome	NaN	no
1019	ASM16341v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_94_RF1_01_22242.mzXML	ASM16341v1	genome	NaN	no
1020	ASM16341v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_94_RE5_01_22985.mzXML	ASM16341v1	genome	NaN	no
1021	ASM17477v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_130_RB6_01_22947.mzXML	ASM17477v1	genome	NaN	no
1022	ASM17705v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_136_RB8_01_22291.mzXML	ASM17705v1	genome	NaN	no
1023	ASM17735v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_138_RA6_01_22276.mzXML	ASM17735v1	genome	NaN	no
1024	ASM17735v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_138_RD5_01_24967.mzXML	ASM17735v1	genome	NaN	no
1025	ASM17735v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_138_RA4_01_24945.mzXML	ASM17735v1	genome	NaN	no
1028	ASM19565v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_354_RC4_01_22792.mzXML	ASM19565v1	genome	NaN	no
1029	ASM19565v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_354_BC2_01_22884.mzXML	ASM19565v1	genome	NaN	no
1030	ASM19565v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_354_BC2_01_22699.mzXML	ASM19565v1	genome	NaN	no
1031	ASM24229v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_469_RB1_01_22776.mzXML	ASM24229v1	genome	NaN	no
1032	ASM24229v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_469_BA11_01_22682.mzXML	ASM24229v1	genome	NaN	no
1045	ASM17993v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_705_RD3_01_22804.mzXML	ASM17993v1	genome	NaN	no
1049	ASM21359v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_333_RA11_01_22187.mzXML	ASM21359v1	genome	NaN	no
1053	Clos_bolt_WAL_14578_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_318_BA3_01_23017.mzXML	Clos_bolt_WAL_14578_V1	genome	NaN	no
1054	Clos_perf_WAL_14572_V2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_310_RA4_01_22103.mzXML	Clos_perf_WAL_14572_V2	genome	NaN	no
1055	Clos_perf_WAL_14572_V2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_310_RA6_01_22443.mzXML	Clos_perf_WAL_14572_V2	genome	NaN	no
1056	Clos_perf_WAL_14572_V2	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_310_BA8_01_23022.mzXML	Clos_perf_WAL_14572_V2	genome	NaN	no
1057	ASM14759v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_432_RF7_01_22588.mzXML	ASM14759v1	genome	NaN	no
1058	ASM14759v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_432_RG1_01_22255.mzXML	ASM14759v1	genome	NaN	no
1059	ASM14759v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_432_RF7_01_23001.mzXML	ASM14759v1	genome	NaN	no
1089	ASM16241v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_5_RB6_01_22289.mzXML	ASM16241v1	genome	NaN	no
1090	ASM16241v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_5_RD9_01_24971.mzXML	ASM16241v1	genome	NaN	no
1091	ASM16215v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_18_RD2_01_22140.mzXML	ASM16215v1	genome	NaN	no
1092	ASM16215v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_18_RD5_01_22481.mzXML	ASM16215v1	genome	NaN	no
1093	ASM16215v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_18_BD4_01_23057.mzXML	ASM16215v1	genome	NaN	no
1094	ASM16365v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_19_RE11_01_22579.mzXML	ASM16365v1	genome	NaN	no
1095	ASM16365v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_19_RF6_01_22247.mzXML	ASM16365v1	genome	NaN	no
1096	ASM16365v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_19_RE11_01_22991.mzXML	ASM16365v1	genome	NaN	no
1100	ASM16245v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_45_RA9_01_22279.mzXML	ASM16245v1	genome	NaN	no
1101	ASM16373v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM__49_RG1_01_24993.mzXML	ASM16373v1	genome	NaN	no
1102	ASM16227v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_77_RE5_01_22416.mzXML	ASM16227v1	genome	NaN	no
1103	ASM16227v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_77_RD12_01_25861.mzXML	ASM16227v1	genome	NaN	no
1104	ASM16227v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI77_RE7_01_22660.mzXML	ASM16227v1	genome	NaN	no
1105	ASM16303v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_80_RB2_01_22285.mzXML	ASM16303v1	genome	NaN	no
1106	ASM15839v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_87_RD11_01_22812.mzXML	ASM15839v1	genome	NaN	no
1107	ASM15839v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_87_BC10_01_22892.mzXML	ASM15839v1	genome	NaN	no
1108	ASM15839v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_87_BD5_01_22715.mzXML	ASM15839v1	genome	NaN	no
1109	ASM16289v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_90_RE7_01_22575.mzXML	ASM16289v1	genome	NaN	no
1110	ASM16289v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_90_RF2_01_22243.mzXML	ASM16289v1	genome	NaN	no
1111	ASM16289v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_90_RE6_01_22986.mzXML	ASM16289v1	genome	NaN	no
1112	ASM9087v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_91_RB5_01_22534.mzXML	ASM9087v1	genome	NaN	no
1113	ASM9087v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_91_RB6_01_22195.mzXML	ASM9087v1	genome	NaN	no
1114	ASM9087v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_91_RB4_01_22945.mzXML	ASM9087v1	genome	NaN	no
1115	ASM16291v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_93_RB5_01_22288.mzXML	ASM16291v1	genome	NaN	no
1116	ASM17527v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_115_RB2_01_22531.mzXML	ASM17527v1	genome	NaN	no
1117	ASM17527v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_115_RB3_01_22192.mzXML	ASM17527v1	genome	NaN	no
1118	ASM17527v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_115_RB1_01_22942.mzXML	ASM17527v1	genome	NaN	no
1121	ASM18560v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_210_RB11_01_22123.mzXML	ASM18560v1	genome	NaN	no
1122	ASM18560v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_210_RC2_01_22465.mzXML	ASM18560v1	genome	NaN	no
1128	Acti	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_236_RB3_01_22115.mzXML	Acti	genome	NaN	no
1129	Acti	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_236_RB5_01_22455.mzXML	Acti	genome	NaN	no
1130	Acti	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_236_BB5_01_23032.mzXML	Acti	genome	NaN	no
1139	ASM18744v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_248_RG3_01_22843.mzXML	ASM18744v1	genome	NaN	no
1140	ASM18744v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_248_RH2_01_23093.mzXML	ASM18744v1	genome	NaN	no
1141	ASM18744v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_248_BF10_01_22746.mzXML	ASM18744v1	genome	NaN	no
1142	Clos_hath_WAL_18680_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_308_RA4_01_22441.mzXML	Clos_hath_WAL_18680_V1	genome	NaN	no
1143	Clos_hath_WAL_18680_V1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_308_BA6_01_23020.mzXML	Clos_hath_WAL_18680_V1	genome	NaN	no
1148	ASM15905v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_635_RA4_01_25814.mzXML	ASM15905v1	genome	NaN	no
1149	ASM17995v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_706_BC5_01_22887.mzXML	ASM17995v1	genome	NaN	no
1153	ASM9094v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_6_RE10_01_22421.mzXML	ASM9094v1	genome	NaN	no
1154	ASM9094v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_6_RE5_01_25867.mzXML	ASM9094v1	genome	NaN	no
1155	ASM9094v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI6_RE12_01_22665.mzXML	ASM9094v1	genome	NaN	no
1156	ASM15701v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_20_RC3_01_22128.mzXML	ASM15701v1	genome	NaN	no
1157	ASM15701v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_20_RC6_01_22469.mzXML	ASM15701v1	genome	NaN	no
1158	ASM15701v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_20_BC6_01_23046.mzXML	ASM15701v1	genome	NaN	no
1165	ASM17501v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_51_RF6_01_22587.mzXML	ASM17501v1	genome	NaN	no
1166	ASM17501v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_51_RF12_01_22254.mzXML	ASM17501v1	genome	NaN	no
1167	ASM16213v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_58_RD1_01_22139.mzXML	ASM16213v1	genome	NaN	no
1168	ASM16213v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_58_RD4_01_22480.mzXML	ASM16213v1	genome	NaN	no
1169	ASM16213v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_BHI_58_BD3_01_23056.mzXML	ASM16213v1	genome	NaN	no
1170	ASM16293v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_92_RB9_01_22292.mzXML	ASM16293v1	genome	NaN	no
1171	ASM17473v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_RCM_119_RE8_01_22822.mzXML	ASM17473v1	genome	NaN	no
1172	ASM17473v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_TSB_119_BD7_01_22902.mzXML	ASM17473v1	genome	NaN	no
1173	ASM17473v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Aerobic_BHI_119_BE3_01_22726.mzXML	ASM17473v1	genome	NaN	no
1176	ASM17933v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM__263_RA1_01_22271.mzXML	ASM17933v1	genome	NaN	no
1180	EspAS15v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_RCM_766_RA2_01_22272.mzXML	EspAS15v1	genome	NaN	no
1181	EspAS15v1	GenBank_accession	AAAAA000000	ftp://massive.ucsd.edu/MSV000082045/peak/HMP/Samples/Anaerobic_TSB_766_RD1_01_24963.mzXML	EspAS15v1	genome	NaN	no
1191	2563366531	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085158/raw/Salinispora_NEP_GNPS_DG/Y-646.mzXML	Salinispora mooreana CNY646	genome	NaN	no
1196	2561511036	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085158/raw/Salinispora_NEP_GNPS_DG/S-801.mzXML	Salinispora vitiensis CNS801	genome	NaN	no
1199	2563366532	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085158/raw/Salinispora_NEP_GNPS_DG/Y-666.mzXML	Salinispora goodfellowii CNY666	genome	NaN	no
1202	2561511035	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085158/raw/Salinispora_NEP_GNPS_DG/T-133.mzXML	Salinispora pacifica CNT133A	genome	NaN	no
1207	2563366533	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085158/raw/Salinispora_NEP_GNPS_DG/Y-673.mzXML	Salinispora oceanensis CNY673	genome	NaN	no
1208	2561511034	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000085158/raw/Salinispora_NEP_GNPS_DG/T-403.mzXML	Salinispora oceanensis CNT403	genome	NaN	no
1223	JAASLF000000000	GenBank_accession	No BioSample	ftp://massive.ucsd.edu/MSV000085000/ccms_peak/KM_EN-dark.mzML	Epicoccum nigrum cf0051	genome	NaN	no
1224	JAASLF000000000	GenBank_accession	No BioSample	ftp://massive.ucsd.edu/MSV000085000/ccms_peak/KM_EN-light.mzML	Epicoccum nigrum cf0051	genome	NaN	no
1606	2517287019	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/S960-3-EA.mzXML	Salinispora pacifica CNS960	genome	NaN	no
1607	2517287019	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/S960-3-Bu.mzXML	Salinispora pacifica CNS960	genome	NaN	no
1608	2517287019	JGI_Genome_ID	No BioSample	ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/S960-3-Me.mzXML	Salinispora pacifica CNS960	genome	NaN	no
1612	JAAUXT000000000	ENA_NCBI_accession	SAMN14350112	ftp://massive.ucsd.edu/MSV000083268/ccms_peak/mzxml/MO18.007_RE5_01_40591.mzML	MO18_007	metagenome	NaN	no
1613	JAAUXU000000000	ENA_NCBI_accession	SAMN14350113	ftp://massive.ucsd.edu/MSV000083268/ccms_peak/mzxml/MO18.010_RB3_01_40768.mzXML	MO18_010	metagenome	NaN	no
1614	JAAUXV000000000	ENA_NCBI_accession	SAMN14350114	ftp://massive.ucsd.edu/MSV000083268/ccms_peak/mzxml/MO18.039_RE4_01_40694.mzXML	MO18_039	metagenome	NaN	no
1615	JAAUXW000000000	ENA_NCBI_accession	SAMN14350115	ftp://massive.ucsd.edu/MSV000083268/ccms_peak/mzxml/MO18.042_BB8_01_40616.mzXML	MO18_042	metagenome	NaN	no
1616	JAAUXX000000000	ENA_NCBI_accession	SAMN14350116	ftp://massive.ucsd.edu/MSV000083268/ccms_peak/mzxml/MO18.071_BA2_01_40703.mzXML	MO18_071	metagenome	NaN	no
1617	JAAUXY000000000	ENA_NCBI_accession	SAMN14350117	ftp://massive.ucsd.edu/MSV000083268/ccms_peak/mzxml/MO18.074_RD3_01_40579.mzXML	MO18_074	metagenome	NaN	no
1618	JAAUXZ000000000	ENA_NCBI_accession	SAMN14350119	ftp://massive.ucsd.edu/MSV000083268/ccms_peak/mzxml/MO18.103_RD2_01_40578.mzXML	MO18_103	metagenome	NaN	no
1619	JAAUYA000000000	ENA_NCBI_accession	SAMN14350120	ftp://massive.ucsd.edu/MSV000083268/ccms_peak/mzxml/MO18.106_RC4_01_40569.mzXML	MO18_106	metagenome	NaN	no
1620	JAAUYB000000000	ENA_NCBI_accession	SAMN14350121	ftp://massive.ucsd.edu/MSV000083268/ccms_peak/mzxml/MO18.135_GC1_01_40859.mzXML	MO18_135	metagenome	NaN	no
1621	JAAUYC000000000	ENA_NCBI_accession	SAMN14350122	ftp://massive.ucsd.edu/MSV000083268/ccms_peak/mzxml/MO18.138_RB5_01_40770.mzXML	MO18_138	metagenome	NaN	no
1622	JAAUYD000000000	ENA_NCBI_accession	SAMN14350128	ftp://massive.ucsd.edu/MSV000083268/ccms_peak/mzxml/MO18.167_BD3_01_40631.mzXML	MO18_167	metagenome	NaN	no
1623	JAAUYE000000000	ENA_NCBI_accession	SAMN14350131	ftp://massive.ucsd.edu/MSV000083268/ccms_peak/mzxml/MO18.170_BA5_01_40706.mzXML	MO18_170	metagenome	NaN	no
1624	JAAUYF000000000	ENA_NCBI_accession	SAMN14350202	ftp://massive.ucsd.edu/MSV000083268/ccms_peak/mzxml/MO18.180_BD6_01_40738.mzXML	MO18_180	metagenome	NaN	no
1625	JAAUYG000000000	ENA_NCBI_accession	SAMN14350201	ftp://massive.ucsd.edu/MSV000083268/ccms_peak/mzxml/MO18.184_RB3_01_40662.mzXML	MO18_184	metagenome	NaN	no
1626	JAAUYH000000000	ENA_NCBI_accession	SAMN14350203	ftp://massive.ucsd.edu/MSV000083268/ccms_peak/mzxml/MO18.188_BE4_01_40746.mzXML	MO18_188	metagenome	NaN	no
1627	JAAUYI000000000	ENA_NCBI_accession	SAMN14350216	ftp://massive.ucsd.edu/MSV000083268/ccms_peak/mzxml/MO18.192_RD2_01_40682.mzXML	MO18_192	metagenome	NaN	no
1628	JAAUYJ000000000	ENA_NCBI_accession	SAMN14350222	ftp://massive.ucsd.edu/MSV000083268/ccms_peak/mzxml/MO18.199_BB4_01_40612.mzXML	MO18_199	metagenome	NaN	no
1629	JAAUYK000000000	ENA_NCBI_accession	SAMN14350223	ftp://massive.ucsd.edu/MSV000083268/ccms_peak/mzxml/MO18.202_RD5_01_40581.mzXML	MO18_202	metagenome	NaN	no
1630	JAAUYL000000000	ENA_NCBI_accession	SAMN14350225	ftp://massive.ucsd.edu/MSV000083268/ccms_peak/mzxml/MO18.231_BE3_01_40642.mzXML	MO18_231	metagenome	NaN	no
1631	JAAUYM000000000	ENA_NCBI_accession	SAMN14350224	ftp://massive.ucsd.edu/MSV000083268/ccms_peak/mzxml/MO18.234_RC7_01_40572.mzXML	MO18_234	metagenome	NaN	no
